date,value,GPD_per_capita,eu_prod_index
12/3/12,659439.4813,50070.1416,95.6
12/4/12,659469.0467,50070.1416,95.6
12/5/12,677702.8464,50070.1416,95.6
12/6/12,696793.0102,50070.1416,95.6
12/7/12,807087.5363,50070.1416,95.6
12/8/12,916212.6784,50070.1416,95.6
12/9/12,863674.6395,50070.1416,95.6
12/10/12,677890.9551,50070.1416,95.6
12/11/12,685909.4182,50070.1416,95.6
12/12/12,689866.0404,50070.1416,95.6
12/13/12,661060.7235,50070.1416,95.6
12/14/12,784972.6095,50070.1416,95.6
12/15/12,866065.8401,50070.1416,95.6
12/16/12,847248.6538,50070.1416,95.6
12/17/12,661574.8699,50070.1416,95.6
12/18/12,660622.5869,50070.1416,95.6
12/19/12,676248.225,50070.1416,95.6
12/20/12,703122.1757,50070.1416,95.6
12/21/12,804725.9293,50070.1416,95.6
12/22/12,870792.8337,50070.1416,95.6
12/23/12,949655.1929,50070.1416,95.6
12/24/12,739386.6287,50070.1416,95.6
12/25/12,749414.967,50070.1416,95.6
12/26/12,989950.216,50070.1416,95.6
12/27/12,1277036.695,50070.1416,95.6
12/28/12,1961725.565,50070.1416,95.6
12/29/12,2697534.106,50070.1416,95.6
12/30/12,2608875.99,50070.1416,95.6
12/31/12,1770241.887,50070.1416,95.6
1/1/13,1458059.249,52198.89756,95.2
1/2/13,1087224.949,52198.89756,95.2
1/3/13,891668.6671,52198.89756,95.2
1/4/13,1033742.514,52198.89756,95.2
1/5/13,1187797.703,52198.89756,95.2
1/6/13,1113875.429,52198.89756,95.2
1/7/13,800822.0084,52198.89756,95.2
1/8/13,795795.3556,52198.89756,95.2
1/9/13,744472.4424,52198.89756,95.2
1/10/13,761320.7405,52198.89756,95.2
1/11/13,802857.926,52198.89756,95.2
1/12/13,963946.3911,52198.89756,95.2
1/13/13,947921.0678,52198.89756,95.2
1/14/13,748735.3436,52198.89756,95.2
1/15/13,762738.7513,52198.89756,95.2
1/16/13,761044.867,52198.89756,95.2
1/17/13,742720.9378,52198.89756,95.2
1/18/13,859902.0503,52198.89756,95.2
1/19/13,973635.8932,52198.89756,95.2
1/20/13,978741.9937,52198.89756,95.2
1/21/13,737886.7086,52198.89756,95.2
1/22/13,747976.4893,52198.89756,95.2
1/23/13,768331.9042,52198.89756,95.2
1/24/13,727016.477,52198.89756,95.2
1/25/13,857276.3218,52198.89756,95.2
1/26/13,973594.8284,52198.89756,95.2
1/27/13,979525.6056,52198.89756,95.2
1/28/13,782587.6258,52198.89756,95.2
1/29/13,727296.6005,52198.89756,95.2
1/30/13,762026.1678,52198.89756,95.2
1/31/13,795185.0836,52198.89756,95.2
2/1/13,892812.4089,52198.89756,95.4
2/2/13,997142.2706,52198.89756,95.4
2/3/13,1005550.661,52198.89756,95.4
2/4/13,784096.0467,52198.89756,95.4
2/5/13,771871.7128,52198.89756,95.4
2/6/13,774963.2312,52198.89756,95.4
2/7/13,792851.8643,52198.89756,95.4
2/8/13,885088.4728,52198.89756,95.4
2/9/13,926463.0414,52198.89756,95.4
2/10/13,1009230.766,52198.89756,95.4
2/11/13,759468.9701,52198.89756,95.4
2/12/13,791608.9493,52198.89756,95.4
2/13/13,803778.4119,52198.89756,95.4
2/14/13,728872.2333,52198.89756,95.4
2/15/13,858535.6045,52198.89756,95.4
2/16/13,1035312.75,52198.89756,95.4
2/17/13,989227.3375,52198.89756,95.4
2/18/13,771974.5411,52198.89756,95.4
2/19/13,769682.3612,52198.89756,95.4
2/20/13,766949.2817,52198.89756,95.4
2/21/13,754140.2843,52198.89756,95.4
2/22/13,863727.6955,52198.89756,95.4
2/23/13,1098930.778,52198.89756,95.4
2/24/13,993270.2652,52198.89756,95.4
2/25/13,786989.2145,52198.89756,95.4
2/26/13,765965.2714,52198.89756,95.4
2/27/13,805842.3802,52198.89756,95.4
2/28/13,789228.7674,52198.89756,95.4
3/1/13,903481.256,52198.89756,96.4
3/2/13,997472.1429,52198.89756,96.4
3/3/13,992697.4814,52198.89756,96.4
3/4/13,796465.0741,52198.89756,96.4
3/5/13,717263.9124,52198.89756,96.4
3/6/13,773041.5036,52198.89756,96.4
3/7/13,745712.6948,52198.89756,96.4
3/8/13,913242.069,52198.89756,96.4
3/9/13,1055327.358,52198.89756,96.4
3/10/13,971336.7064,52198.89756,96.4
3/11/13,810899.1206,52198.89756,96.4
3/12/13,783809.1576,52198.89756,96.4
3/13/13,810896.6777,52198.89756,96.4
3/14/13,770320.1234,52198.89756,96.4
3/15/13,858672.6396,52198.89756,96.4
3/16/13,1029946.282,52198.89756,96.4
3/17/13,1037539.669,52198.89756,96.4
3/18/13,804725.9668,52198.89756,96.4
3/19/13,789773.5128,52198.89756,96.4
3/20/13,768817.4542,52198.89756,96.4
3/21/13,767101.7906,52198.89756,96.4
3/22/13,946967.9725,52198.89756,96.4
3/23/13,1049822.903,52198.89756,96.4
3/24/13,1004741.813,52198.89756,96.4
3/25/13,794245.2843,52198.89756,96.4
3/26/13,797110.5839,52198.89756,96.4
3/27/13,776140.4171,52198.89756,96.4
3/28/13,747740.9196,52198.89756,96.4
3/29/13,967386.5416,52198.89756,96.4
3/30/13,1081632.639,52198.89756,96.4
3/31/13,1118763.951,52198.89756,96.4
4/1/13,917031.7386,52198.89756,96.6
4/2/13,1047271.417,52198.89756,96.6
4/3/13,1071252.939,52198.89756,96.6
4/4/13,1147253.341,52198.89756,96.6
4/5/13,1342071.118,52198.89756,96.6
4/6/13,1317752.643,52198.89756,96.6
4/7/13,1348401.982,52198.89756,96.6
4/8/13,896046.3371,52198.89756,96.6
4/9/13,851478.7214,52198.89756,96.6
4/10/13,788205.7823,52198.89756,96.6
4/11/13,789165.9026,52198.89756,96.6
4/12/13,884572.0225,52198.89756,96.6
4/13/13,1046302.714,52198.89756,96.6
4/14/13,1033944.248,52198.89756,96.6
4/15/13,753603.4606,52198.89756,96.6
4/16/13,797834.3547,52198.89756,96.6
4/17/13,782954.3349,52198.89756,96.6
4/18/13,777551.994,52198.89756,96.6
4/19/13,864870.6146,52198.89756,96.6
4/20/13,980819.649,52198.89756,96.6
4/21/13,951719.6718,52198.89756,96.6
4/22/13,748845.4715,52198.89756,96.6
4/23/13,779861.804,52198.89756,96.6
4/24/13,798566.2103,52198.89756,96.6
4/25/13,752782.5581,52198.89756,96.6
4/26/13,868271.5045,52198.89756,96.6
4/27/13,1008102.711,52198.89756,96.6
4/28/13,954732.1608,52198.89756,96.6
4/29/13,733828.4028,52198.89756,96.6
4/30/13,757028.3773,52198.89756,96.6
5/1/13,823978.3213,52198.89756,96.8
5/2/13,831629.8827,52198.89756,96.8
5/3/13,1010725.908,52198.89756,96.8
5/4/13,1139608.489,52198.89756,96.8
5/5/13,1248538.915,52198.89756,96.8
5/6/13,926248.2067,52198.89756,96.8
5/7/13,876263.1692,52198.89756,96.8
5/8/13,930685.6509,52198.89756,96.8
5/9/13,932888.4179,52198.89756,96.8
5/10/13,1094628.652,52198.89756,96.8
5/11/13,1162132.898,52198.89756,96.8
5/12/13,1278555.745,52198.89756,96.8
5/13/13,911400.1406,52198.89756,96.8
5/14/13,874982.8349,52198.89756,96.8
5/15/13,903262.4752,52198.89756,96.8
5/16/13,785403.0317,52198.89756,96.8
5/17/13,859359.0683,52198.89756,96.8
5/18/13,959641.0474,52198.89756,96.8
5/19/13,939798.7609,52198.89756,96.8
5/20/13,821056.2645,52198.89756,96.8
5/21/13,840810.1026,52198.89756,96.8
5/22/13,878548.6342,52198.89756,96.8
5/23/13,971857.5666,52198.89756,96.8
5/24/13,1172926.292,52198.89756,96.8
5/25/13,1261177.637,52198.89756,96.8
5/26/13,1150673.166,52198.89756,96.8
5/27/13,837784.3957,52198.89756,96.8
5/28/13,726171.8107,52198.89756,96.8
5/29/13,731607.4153,52198.89756,96.8
5/30/13,645633.0889,52198.89756,96.8
5/31/13,816986.7462,52198.89756,96.8
6/1/13,923522.1497,52198.89756,96.8
6/2/13,948410.8606,52198.89756,96.8
6/3/13,674213.968,52198.89756,96.8
6/4/13,736774.2781,52198.89756,96.8
6/5/13,735261.9689,52198.89756,96.8
6/6/13,713195.3169,52198.89756,96.8
6/7/13,831938.6581,52198.89756,96.8
6/8/13,947540.9148,52198.89756,96.8
6/9/13,908842.4918,52198.89756,96.8
6/10/13,780137.9679,52198.89756,96.8
6/11/13,729843.6719,52198.89756,96.8
6/12/13,747099.2292,52198.89756,96.8
6/13/13,738639.1335,52198.89756,96.8
6/14/13,775781.9359,52198.89756,96.8
6/15/13,928410.6712,52198.89756,96.8
6/16/13,891225.3636,52198.89756,96.8
6/17/13,708879.1437,52198.89756,96.8
6/18/13,673761.9387,52198.89756,96.8
6/19/13,738973.6216,52198.89756,96.8
6/20/13,692989.1233,52198.89756,96.8
6/21/13,763580.6875,52198.89756,96.8
6/22/13,910076.2771,52198.89756,96.8
6/23/13,941145.0127,52198.89756,96.8
6/24/13,677002.3377,52198.89756,96.8
6/25/13,676841.4352,52198.89756,96.8
6/26/13,729139.0305,52198.89756,96.8
6/27/13,705861.1068,52198.89756,96.8
6/28/13,774210.753,52198.89756,96.8
6/29/13,905346.3956,52198.89756,96.8
6/30/13,944657.3006,52198.89756,96.8
7/1/13,705672.3868,52198.89756,96
7/2/13,666620.8911,52198.89756,96
7/3/13,678964.4474,52198.89756,96
7/4/13,672889.2432,52198.89756,96
7/5/13,763381.4817,52198.89756,96
7/6/13,879507.9333,52198.89756,96
7/7/13,865735.429,52198.89756,96
7/8/13,678092.8502,52198.89756,96
7/9/13,636168.2132,52198.89756,96
7/10/13,671570.8565,52198.89756,96
7/11/13,659498.9938,52198.89756,96
7/12/13,774593.5438,52198.89756,96
7/13/13,868519.7416,52198.89756,96
7/14/13,920367.5342,52198.89756,96
7/15/13,662921.884,52198.89756,96
7/16/13,633478.6443,52198.89756,96
7/17/13,634531.0827,52198.89756,96
7/18/13,675439.5027,52198.89756,96
7/19/13,720898.3628,52198.89756,96
7/20/13,835747.8878,52198.89756,96
7/21/13,831673.9143,52198.89756,96
7/22/13,633653.9956,52198.89756,96
7/23/13,645010.233,52198.89756,96
7/24/13,641393.383,52198.89756,96
7/25/13,635715.709,52198.89756,96
7/26/13,733469.6551,52198.89756,96
7/27/13,835365.2063,52198.89756,96
7/28/13,781567.4253,52198.89756,96
7/29/13,621466.4866,52198.89756,96
7/30/13,637978.0055,52198.89756,96
7/31/13,645410.2796,52198.89756,96
8/1/13,659452.1721,52198.89756,96.5
8/2/13,761362.0752,52198.89756,96.5
8/3/13,838004.7665,52198.89756,96.5
8/4/13,851689.2877,52198.89756,96.5
8/5/13,675004.1891,52198.89756,96.5
8/6/13,612818.9361,52198.89756,96.5
8/7/13,639142.3608,52198.89756,96.5
8/8/13,667167.7912,52198.89756,96.5
8/9/13,753260.3031,52198.89756,96.5
8/10/13,870586.4456,52198.89756,96.5
8/11/13,850560.5797,52198.89756,96.5
8/12/13,639965.5987,52198.89756,96.5
8/13/13,655184.251,52198.89756,96.5
8/14/13,628591.876,52198.89756,96.5
8/15/13,657667.1418,52198.89756,96.5
8/16/13,717695.7726,52198.89756,96.5
8/17/13,858438.3122,52198.89756,96.5
8/18/13,794464.3918,52198.89756,96.5
8/19/13,649952.5974,52198.89756,96.5
8/20/13,603501.5288,52198.89756,96.5
8/21/13,640258.7949,52198.89756,96.5
8/22/13,633506.8045,52198.89756,96.5
8/23/13,720965.9905,52198.89756,96.5
8/24/13,793338.343,52198.89756,96.5
8/25/13,819256.9599,52198.89756,96.5
8/26/13,646923.1926,52198.89756,96.5
8/27/13,658875.7555,52198.89756,96.5
8/28/13,626789.5086,52198.89756,96.5
8/29/13,636320.9341,52198.89756,96.5
8/30/13,715491.758,52198.89756,96.5
8/31/13,817994.6527,52198.89756,96.5
9/1/13,814513.7603,52198.89756,96.6
9/2/13,662885.8352,52198.89756,96.6
9/3/13,635181.4788,52198.89756,96.6
9/4/13,673897.0404,52198.89756,96.6
9/5/13,646149.9145,52198.89756,96.6
9/6/13,719735.5007,52198.89756,96.6
9/7/13,807978.6913,52198.89756,96.6
9/8/13,834722.5283,52198.89756,96.6
9/9/13,627618.7453,52198.89756,96.6
9/10/13,649471.736,52198.89756,96.6
9/11/13,648775.6882,52198.89756,96.6
9/12/13,629271.563,52198.89756,96.6
9/13/13,730881.277,52198.89756,96.6
9/14/13,821146.6941,52198.89756,96.6
9/15/13,820736.5955,52198.89756,96.6
9/16/13,638494.7091,52198.89756,96.6
9/17/13,627594.8724,52198.89756,96.6
9/18/13,637135.0101,52198.89756,96.6
9/19/13,643049.9103,52198.89756,96.6
9/20/13,752406.3666,52198.89756,96.6
9/21/13,804643.2043,52198.89756,96.6
9/22/13,803227.5277,52198.89756,96.6
9/23/13,623803.6679,52198.89756,96.6
9/24/13,617835.6664,52198.89756,96.6
9/25/13,603880.6051,52198.89756,96.6
9/26/13,620129.4173,52198.89756,96.6
9/27/13,703390.3389,52198.89756,96.6
9/28/13,791633.4993,52198.89756,96.6
9/29/13,821242.8908,52198.89756,96.6
9/30/13,633673.0271,52198.89756,96.6
10/1/13,638294.8067,52198.89756,96.1
10/2/13,641554.183,52198.89756,96.1
10/3/13,642116.2465,52198.89756,96.1
10/4/13,729751.4785,52198.89756,96.1
10/5/13,825994.4279,52198.89756,96.1
10/6/13,808240.0194,52198.89756,96.1
10/7/13,637036.4753,52198.89756,96.1
10/8/13,642508.2134,52198.89756,96.1
10/9/13,647139.0026,52198.89756,96.1
10/10/13,638904.489,52198.89756,96.1
10/11/13,717985.4624,52198.89756,96.1
10/12/13,822778.9789,52198.89756,96.1
10/13/13,841647.2493,52198.89756,96.1
10/14/13,650886.3746,52198.89756,96.1
10/15/13,640335.2822,52198.89756,96.1
10/16/13,636497.9694,52198.89756,96.1
10/17/13,653649.1487,52198.89756,96.1
10/18/13,708725.1192,52198.89756,96.1
10/19/13,829134.7675,52198.89756,96.1
10/20/13,828598.5788,52198.89756,96.1
10/21/13,642767.4106,52198.89756,96.1
10/22/13,612644.1247,52198.89756,96.1
10/23/13,644231.4063,52198.89756,96.1
10/24/13,678141.2173,52198.89756,96.1
10/25/13,779216.8776,52198.89756,96.1
10/26/13,830004.414,52198.89756,96.1
10/27/13,843725.9258,52198.89756,96.1
10/28/13,636969.5019,52198.89756,96.1
10/29/13,653256.0608,52198.89756,96.1
10/30/13,664236.3502,52198.89756,96.1
10/31/13,635585.8614,52198.89756,96.1
11/1/13,746138.1979,52198.89756,97.4
11/2/13,895225.3067,52198.89756,97.4
11/3/13,860812.9455,52198.89756,97.4
11/4/13,676883.5009,52198.89756,97.4
11/5/13,650329.5633,52198.89756,97.4
11/6/13,663052.6329,52198.89756,97.4
11/7/13,706191.5984,52198.89756,97.4
11/8/13,797559.0441,52198.89756,97.4
11/9/13,882821.2259,52198.89756,97.4
11/10/13,871228.5099,52198.89756,97.4
11/11/13,706147.1115,52198.89756,97.4
11/12/13,699767.6836,52198.89756,97.4
11/13/13,680681.5368,52198.89756,97.4
11/14/13,656024.8406,52198.89756,97.4
11/15/13,775827.933,52198.89756,97.4
11/16/13,933476.2664,52198.89756,97.4
11/17/13,862954.6,52198.89756,97.4
11/18/13,672368.9867,52198.89756,97.4
11/19/13,674902.5939,52198.89756,97.4
11/20/13,700104.1401,52198.89756,97.4
11/21/13,705688.9332,52198.89756,97.4
11/22/13,779433.6741,52198.89756,97.4
11/23/13,901806.3435,52198.89756,97.4
11/24/13,892334.2874,52198.89756,97.4
11/25/13,715510.9459,52198.89756,97.4
11/26/13,671877.9089,52198.89756,97.4
11/27/13,718995.185,52198.89756,97.4
11/28/13,683622.236,52198.89756,97.4
11/29/13,868671.8189,52198.89756,97.4
11/30/13,868702.9792,52198.89756,97.4
12/1/13,906879.5073,52198.89756,97.2
12/2/13,717670.1553,52198.89756,97.2
12/3/13,696113.632,52198.89756,97.2
12/4/13,683217.5819,52198.89756,97.2
12/5/13,696110.3377,52198.89756,97.2
12/6/13,820449.4645,52198.89756,97.2
12/7/13,890996.536,52198.89756,97.2
12/8/13,952717.6202,52198.89756,97.2
12/9/13,707178.1885,52198.89756,97.2
12/10/13,725698.4486,52198.89756,97.2
12/11/13,738561.6728,52198.89756,97.2
12/12/13,720308.111,52198.89756,97.2
12/13/13,867186.2677,52198.89756,97.2
12/14/13,948177.9296,52198.89756,97.2
12/15/13,924200.9125,52198.89756,97.2
12/16/13,693228.699,52198.89756,97.2
12/17/13,763147.9331,52198.89756,97.2
12/18/13,757478.0771,52198.89756,97.2
12/19/13,717098.125,52198.89756,97.2
12/20/13,839190.4206,52198.89756,97.2
12/21/13,903574.3009,52198.89756,97.2
12/22/13,947886.799,52198.89756,97.2
12/23/13,730686.5477,52198.89756,97.2
12/24/13,782504.2295,52198.89756,97.2
12/25/13,798720.1862,52198.89756,97.2
12/26/13,1030911.517,52198.89756,97.2
12/27/13,1604374.969,52198.89756,97.2
12/28/13,2398866.009,52198.89756,97.2
12/29/13,2859813.809,52198.89756,97.2
12/30/13,2140770.35,52198.89756,97.2
12/31/13,1953494.001,52198.89756,97.2
1/1/14,1594771.57,52900.53742,96.9
1/2/14,1082414.814,52900.53742,96.9
1/3/14,1071807.297,52900.53742,96.9
1/4/14,1189234.511,52900.53742,96.9
1/5/14,1185445.242,52900.53742,96.9
1/6/14,951906.013,52900.53742,96.9
1/7/14,914993.4956,52900.53742,96.9
1/8/14,857426.051,52900.53742,96.9
1/9/14,788643.3415,52900.53742,96.9
1/10/14,865114.626,52900.53742,96.9
1/11/14,981349.3229,52900.53742,96.9
1/12/14,986851.9026,52900.53742,96.9
1/13/14,762728.8669,52900.53742,96.9
1/14/14,716678.8327,52900.53742,96.9
1/15/14,768733.7195,52900.53742,96.9
1/16/14,744050.902,52900.53742,96.9
1/17/14,901330.462,52900.53742,96.9
1/18/14,1043785.349,52900.53742,96.9
1/19/14,1037622.499,52900.53742,96.9
1/20/14,802308.7898,52900.53742,96.9
1/21/14,779600.6411,52900.53742,96.9
1/22/14,740286.6392,52900.53742,96.9
1/23/14,747474.0672,52900.53742,96.9
1/24/14,891153.4337,52900.53742,96.9
1/25/14,1011519.729,52900.53742,96.9
1/26/14,982960.5413,52900.53742,96.9
1/27/14,786152.0099,52900.53742,96.9
1/28/14,823862.5721,52900.53742,96.9
1/29/14,744935.5572,52900.53742,96.9
1/30/14,760638.3292,52900.53742,96.9
1/31/14,903476.3925,52900.53742,96.9
2/1/14,1079241.597,52900.53742,97.6
2/2/14,1032766.14,52900.53742,97.6
2/3/14,820210.1875,52900.53742,97.6
2/4/14,768145.9098,52900.53742,97.6
2/5/14,786964.7463,52900.53742,97.6
2/6/14,822075.942,52900.53742,97.6
2/7/14,924618.0835,52900.53742,97.6
2/8/14,1068610.231,52900.53742,97.6
2/9/14,1037679.156,52900.53742,97.6
2/10/14,812743.3909,52900.53742,97.6
2/11/14,803861.9203,52900.53742,97.6
2/12/14,781955.7008,52900.53742,97.6
2/13/14,786460.7483,52900.53742,97.6
2/14/14,909897.8029,52900.53742,97.6
2/15/14,968339.612,52900.53742,97.6
2/16/14,1070670.425,52900.53742,97.6
2/17/14,790330.6466,52900.53742,97.6
2/18/14,769054.1729,52900.53742,97.6
2/19/14,803578.0191,52900.53742,97.6
2/20/14,795999.8603,52900.53742,97.6
2/21/14,904118.3121,52900.53742,97.6
2/22/14,1073275.309,52900.53742,97.6
2/23/14,989172.6495,52900.53742,97.6
2/24/14,834119.7778,52900.53742,97.6
2/25/14,801455.6928,52900.53742,97.6
2/26/14,832152.8256,52900.53742,97.6
2/27/14,781375.7162,52900.53742,97.6
2/28/14,919629.1322,52900.53742,97.6
3/1/14,1079578.355,52900.53742,97
3/2/14,1074372.264,52900.53742,97
3/3/14,802551.9921,52900.53742,97
3/4/14,837440.726,52900.53742,97
3/5/14,757224.8867,52900.53742,97
3/6/14,821825.0309,52900.53742,97
3/7/14,899136.1158,52900.53742,97
3/8/14,1032296.569,52900.53742,97
3/9/14,1028105.123,52900.53742,97
3/10/14,785798.3862,52900.53742,97
3/11/14,874192.218,52900.53742,97
3/12/14,797834.4878,52900.53742,97
3/13/14,757370.5315,52900.53742,97
3/14/14,898477.9975,52900.53742,97
3/15/14,1016295.521,52900.53742,97
3/16/14,1015200.442,52900.53742,97
3/17/14,801796.8509,52900.53742,97
3/18/14,791495.6466,52900.53742,97
3/19/14,784058.7737,52900.53742,97
3/20/14,846318.3077,52900.53742,97
3/21/14,925656.2486,52900.53742,97
3/22/14,1031323.43,52900.53742,97
3/23/14,1044658.14,52900.53742,97
3/24/14,802070.1171,52900.53742,97
3/25/14,807206.1622,52900.53742,97
3/26/14,799505.4803,52900.53742,97
3/27/14,813509.4966,52900.53742,97
3/28/14,935824.8336,52900.53742,97
3/29/14,1036149.194,52900.53742,97
3/30/14,1041726.478,52900.53742,97
3/31/14,837342.2878,52900.53742,97
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
