y_pred_test,y_true_test,test_mse,test_rmse,test_r2_score,test_explained_variance,test_MAPE,test_sMAPE,base_model_path
831609.2914921914,748197.7837000000,,,,,,,
855013.3537401817,864909.6446999999,,,,,,,
934330.4036544771,953571.4669000000,,,,,,,
945181.3029738357,1034631.8199999999,,,,,,,
1003843.9066980748,810728.2280000000,,,,,,,
754442.3107020303,755734.6046000000,,,,,,,
758372.8513921446,768656.1463000000,,,,,,,
857351.6087062871,748690.1280000000,,,,,,,
857943.8054495921,854803.0013000000,,,,,,,
913455.3281836811,1041094.5220000000,,,,,,,
1019995.5534100584,1003423.8830000000,,,,,,,
955883.1471126177,786642.3872999999,,,,,,,
714874.7469433125,800882.8368000000,,,,,,,
795508.3132780744,771348.1217000000,,,,,,,
847388.7026933829,779189.8524000000,,,,,,,
873330.6751723177,921810.2950000000,,,,,,,
966669.0965015118,973804.9065000000,,,,,,,
940049.0365159481,962314.3053000000,,,,,,,
911895.2972900321,772649.5562000000,,,,,,,
708856.3818313051,787906.3841000000,,,,,,,
787974.3291086573,793913.7940000000,,,,,,,
873795.5584598309,823808.0365000000,,,,,,,
919857.5841563878,897757.6369000000,,,,,,,
944008.4972584720,1023013.3710000000,,,,,,,
993761.9419976759,1070438.3729999999,,,,,,,
1023255.8660209754,831448.6138000001,,,,,,,
761942.2070656285,948397.5739000000,,,,,,,
938560.2385546273,1130055.3870000001,,,,,,,
1188699.6048686681,1408611.4770000000,,,,,,,
1448636.3197089653,2345785.5200000000,,,,,,,
2263969.5721296635,3141644.7119999998,,,,,,,
2857582.3119341983,2894845.2259999998,,,,,,,
2464964.2556972974,1973704.9180000001,,,,,,,
1521732.7668090230,1632761.6560000000,,,,,,,
1343539.3101595410,1255719.5880000000,,,,,,,
1156478.1333741653,1046709.3710000000,,,,,,,
1036491.4163659685,1080525.6140000001,,,,,,,
1074798.6776352592,1281535.2590000001,,,,,,,
1219098.1227398287,1303667.1150000000,,,,,,,
1217602.0923462007,876024.2216000000,,,,,,,
766885.2874417792,892475.7375000000,,,,,,,
862731.8306120718,826563.1710000000,,,,,,,
897704.6884593803,859731.7583000000,,,,,,,
950263.2729448942,907194.6736000000,,,,,,,
952168.2627270841,1064168.8019999999,,,,,,,
1031749.3695084746,1102182.1100000001,,,,,,,
1049263.9731675752,851480.7648000000,,,,,,,
772622.6032707858,813028.9994000000,,,,,,,
800121.9641525747,812725.8526000000,,,,,,,
889245.3125803334,872246.7334000000,,,,,,,
968377.8927962692,997236.5379000000,,,,,,,
1038868.4529134767,1058702.7150000001,,,,,,,
1019581.1105366035,1122165.8310000000,,,,,,,
1065375.6126820121,809856.8851000000,,,,,,,
737791.1171185537,808463.0943999999,,,,,,,
805913.6980041487,834592.2672999999,,,,,,,
924064.1520560033,858087.7389999999,,,,,,,
963872.7873198704,940168.0377000000,,,,,,,
994540.1789254954,1094104.9190000000,,,,,,,
1071368.0051335762,1086619.6029999999,,,,,,,
1044145.8877944446,812451.6053000001,,,,,,,
750506.6132871908,840047.3856000000,,,,,,,
848231.1312998465,858950.0693000000,,,,,,,
951825.1142663221,842816.2139000000,,,,,,,
955244.3237113431,1011614.3090000000,,,,,,,
1071386.4959053178,1026586.6000000000,,,,,,,
1008112.3595989256,1121395.8689999999,,,,,,,
1081640.4065430486,871336.9810000000,,,,,,,
812220.2203552773,865933.3528000000,,,,,,,
864758.9934688609,833871.3416000000,,,,,,,
918256.4195362333,863079.8609000000,,,,,,,
965665.9170340393,953406.6348000000,,,,,,,
1005640.1272527194,1086539.4269999999,,,,,,,
1058158.6649719842,1104107.2209999999,,,,,,,
1053504.6481052153,859173.4865000000,,,,,,,
785458.0727001625,842754.5799000000,,,,,,,
834451.5963027517,819063.5126000000,,,,,,,
897539.8442951266,855919.1345000000,,,,,,,
953947.9551290992,1024858.7240000000,,,,,,,
1069822.1958092893,1107455.1830000000,,,,,,,
1068019.0679421974,1087696.5220000001,,,,,,,
1027149.1702476109,856898.3951000000,,,,,,,
782866.3897357326,846570.7561000000,,,,,,,
842086.3629061118,858345.6807000000,,,,,,,
939657.8620274229,861288.6713000000,,,,,,,
961739.6797119137,943085.8037000000,,,,,,,
995426.6205670417,1093650.3729999999,,,,,,,
1071248.2548087873,1103587.9820000001,,,,,,,
1061666.6986205766,859028.4889000000,,,,,,,
795965.8841315658,826760.3294000000,,,,,,,
832775.4071349752,883522.0695000000,,,,,,,
976459.4725434592,865452.1461000000,,,,,,,
975426.2069031656,992572.3834000000,,,,,,,
1048269.3777126303,1101522.4509999999,,,,,,,
1079274.1916838051,1117451.5819999999,,,,,,,
1072261.4195791604,864505.0060000001,,,,,,,
798710.0129886182,845163.1130000000,,,,,,,
845182.1367724139,863338.6956000000,,,,,,,
948496.0101770540,862056.1074000000,,,,,,,
963329.5673377974,980530.9268000000,,,,,,,
1028598.4549595509,1119304.2960000001,,,,,,,
1086751.0046120752,1045075.0720000000,,,,,,,
990796.4800199538,823598.5841000000,,,,,,,
753035.3257293870,828595.4809000000,,,,,,,
828752.8295692316,867794.7849000000,,,,,,,
948288.6001350188,870071.6419000000,,,,,,,
963883.1903571574,999946.1873000000,,,,,,,
1039653.6976711059,1067448.0530000001,,,,,,,
1029943.1711895911,1055792.8990000000,,,,,,,
1001724.3759415268,823190.9360000000,,,,,,,
756334.3014184060,870755.7021000000,,,,,,,
870656.5898105892,841874.2273000000,,,,,,,
924102.0997546359,818702.3990000000,,,,,,,
919526.3770169655,1013486.8870000000,,,,,,,
1067848.8739323681,1111972.0440000000,,,,,,,
1085798.6742038894,1202224.2560000001,,,,,,,
1147980.6307283540,854305.1639000000,,,,,,,
780359.3331081257,840517.6642000000,,,,,,,
837006.7949561906,881629.8495000000,,,,,,,
973257.8078148006,851399.7995000000,,,,,,,
960320.8479912765,974134.5560000000,,,,,,,
1032499.3476980169,1121853.0330000001,,,,,,,
1103302.6808702303,1119660.9240000001,,,,,,,
1069839.7133034482,864935.8427000000,,,,,,,
793593.5159686988,843427.3636000000,,,,,,,
840496.0751773147,854074.7131000001,,,,,,,
937484.2259728363,870580.9089000000,,,,,,,
970659.8846981970,999707.8280000000,,,,,,,
1045411.0368091174,1077223.8910000001,,,,,,,
1042055.3150335895,1120968.2160000000,,,,,,,
1063815.5280738943,796161.3668000000,,,,,,,
721141.1476578653,846899.2885000000,,,,,,,
838880.8573805746,850392.7584000000,,,,,,,
928447.5349727239,864983.0874000000,,,,,,,
954057.6150149722,969004.4606000000,,,,,,,
1006058.4288501465,1054295.7819999999,,,,,,,
1013616.5673252175,1064633.3070000000,,,,,,,
1006216.8386540790,784399.3973000000,,,,,,,
710447.4890573543,815319.8201000000,,,,,,,
810140.9606247672,785130.9514000000,,,,,,,
867293.7772833882,827641.7938000000,,,,,,,
926839.8480823038,963552.9833000000,,,,,,,
1012310.5026201329,1125757.0770000000,,,,,,,
1090654.5030118846,1212916.0030000000,,,,,,,
1149373.7829682946,1003109.8560000000,,,,,,,
909278.4921257265,1153937.2679999999,,,,,,,
1112468.1175979665,1206280.0910000000,,,,,,,
1232917.6651907852,1212384.7730000000,,,,,,,
1239871.1753784115,1442223.6939999999,,,,,,,
1411638.0120748216,1486122.0730000001,,,,,,,
1370713.9525752810,1463476.3700000001,,,,,,,
1325236.6992327217,1011406.4830000000,,,,,,,
871436.7009982885,946051.7940000000,,,,,,,
888285.1779101976,1063576.4120000000,,,,,,,
1110303.5986442731,1019204.3530000000,,,,,,,
1079825.1368168113,1086258.0330000001,,,,,,,
1091196.9078730519,1155423.0290000001,,,,,,,
1091154.9568275642,1110396.6780000001,,,,,,,
1034052.5308905391,875600.8810000001,,,,,,,
786679.3710353327,903529.7825000000,,,,,,,
882267.7030130589,970158.8117000000,,,,,,,
1026267.4642969534,962380.1095000000,,,,,,,
1026374.1602507035,1129618.5160000001,,,,,,,
1135015.2113914988,1260568.2840000000,,,,,,,
1182228.8001376553,1200395.4690000000,,,,,,,
1096607.2869265014,812311.2336000000,,,,,,,
698665.7317264286,837137.0922000000,,,,,,,
807789.8700817449,801463.1197000000,,,,,,,
869194.7715842522,808205.8260999999,,,,,,,
894732.9124534891,893015.7226000000,,,,,,,
934183.7874641201,978763.1463000000,,,,,,,
946313.3183586863,1083949.2080000001,,,,,,,
1033434.9567859664,825267.3827000000,,,,,,,
751337.5694141064,824217.4780000000,,,,,,,
811146.7678487608,801182.3667000000,,,,,,,
877162.2090824237,806873.7274000000,,,,,,,
904285.0933933436,934557.3597000000,,,,,,,
984935.4887022431,1041255.9560000000,,,,,,,
1014035.4246436852,998216.2116000000,,,,,,,
953018.1502309821,799561.1712000000,,,,,,,
739710.8967671354,805477.2564000000,,,,,,,
813332.3033944828,797852.3914000000,,,,,,,
886938.4780899084,782704.5605000000,,,,,,,
890430.5574182994,939352.6904000000,,,,,,,
983646.7700180938,1069733.4469999999,,,,,,,
1032675.6856086531,1108411.4920000001,,,,,,,
1043258.9649140954,937032.7347000000,,,,,,,
844423.0997690586,903150.6290000000,,,,,,,
867743.8519430468,848875.5205000000,,,,,,,
895502.0261468355,847542.8445000000,,,,,,,
918146.0627174826,954391.8752000000,,,,,,,
978722.3935696792,999080.0741000000,,,,,,,
947363.5853836864,1022539.7590000000,,,,,,,
954670.3055937167,841818.7891000001,,,,,,,
755556.3401463279,844902.3889000000,,,,,,,
816742.1856758846,928910.5275000000,,,,,,,
975567.5062730998,963664.7596000000,,,,,,,
1018201.9465795044,1195483.4399999999,,,,,,,
1184709.3663617363,1316780.1820000000,,,,,,,
1214310.9588484082,1226835.6429999999,,,,,,,
1096498.2613613582,855722.3810000001,,,,,,,
719805.2791940162,795662.2108999999,,,,,,,
749818.3941758182,774997.9013000000,,,,,,,
833029.1126728054,764297.1669000000,,,,,,,
849206.3926473616,847012.3115000000,,,,,,,
887820.9250070940,952813.2313000000,,,,,,,
921722.8706143978,997202.1411000000,,,,,,,
949256.3912873055,684306.4424000001,,,,,,,
618894.9352925949,774264.6407000000,,,,,,,
776462.4955505062,738653.2530000000,,,,,,,
826734.8117421388,716340.5942000001,,,,,,,
819279.8885266916,822307.7049000000,,,,,,,
881836.5648568384,990826.7821000000,,,,,,,
973785.0990570378,931782.0538000000,,,,,,,
882240.0173868466,726002.1718000000,,,,,,,
656292.4438674678,706545.3344000001,,,,,,,
705877.2250847107,769695.0540000000,,,,,,,
848774.7194982979,696734.1777999999,,,,,,,
791027.2693116742,816480.5969000000,,,,,,,
860074.7832153725,949358.2104000000,,,,,,,
918821.2567771240,962165.4630000000,,,,,,,
906708.0911150562,659656.6978000000,,,,,,,
583283.5563423036,717991.5511000000,,,,,,,
709103.2966554092,715368.7333000000,,,,,,,
790106.6620569514,718404.1397000001,,,,,,,
804473.0563064888,862187.3374000000,,,,,,,
896292.9836160578,945573.5490000000,,,,,,,
899488.5971407136,932592.0774000000,,,,,,,
866269.6789876019,669815.4000000000,,,,,,,
589549.6755178877,733209.5458000000,,,,,,,
720994.7480273946,723219.7879000000,,,,,,,
793090.7458269331,685625.2454000000,,,,,,,
770884.3824068666,817436.8704000000,,,,,,,
857787.6223443940,924364.1090000001,,,,,,,
890533.7464216348,922122.0638000000,,,,,,,
868614.9467475506,680049.8018000000,,,,,,,
610473.6081274778,667221.2229000001,,,,,,,
667212.3978893516,715141.8447000000,,,,,,,
800987.1930129165,698373.9892000000,,,,,,,
801026.6266598963,790880.9412000000,,,,,,,
843188.1915181817,911771.7328999999,,,,,,,
890670.6238343198,893905.6605999999,,,,,,,
855202.7811549278,682861.9384000000,,,,,,,
625829.5786997860,719668.4425000000,,,,,,,
727328.8719727816,676793.3354000000,,,,,,,
759114.7703814473,708842.5672000000,,,,,,,
807673.9128608906,768686.2717000000,,,,,,,
819940.3286455704,897209.6960000000,,,,,,,
871012.3101562478,946270.9015000000,,,,,,,
899891.9003297136,678947.5965000000,,,,,,,
607598.7316729587,667368.3828000000,,,,,,,
659728.4452144736,708024.7908000000,,,,,,,
785198.4582019752,683662.6051000000,,,,,,,
775144.1587041672,794469.0017000000,,,,,,,
833182.6168036476,900015.8804000000,,,,,,,
862301.5965165090,877974.5865000000,,,,,,,
820416.9992683652,718076.4579000000,,,,,,,
640437.5916141424,686966.4444000000,,,,,,,
671541.4992657426,704433.4615000000,,,,,,,
768235.8915524102,680292.2484000000,,,,,,,
763972.3158630559,805969.4362999999,,,,,,,
840382.1377049229,919775.5261000000,,,,,,,
878283.9146553063,846400.8480000000,,,,,,,
787252.2922373926,722984.5975000000,,,,,,,
648505.8491773468,663705.6477000000,,,,,,,
656050.7971623014,651171.6472000000,,,,,,,
725162.7523940433,693433.8729000000,,,,,,,
791714.9243105992,786958.4545000000,,,,,,,
835350.0243517903,867290.6144000000,,,,,,,
839004.5475572079,868953.4706999999,,,,,,,
826591.0301144188,684938.8498000000,,,,,,,
625962.6501529856,650709.0598000000,,,,,,,
655950.2543573293,692382.9073000000,,,,,,,
779577.1204556706,688172.3532000000,,,,,,,
793114.9627228918,755145.7653000000,,,,,,,
808940.3590452110,863411.9044000000,,,,,,,
844084.0117924032,863761.9190000000,,,,,,,
828169.9916028245,698457.4096000000,,,,,,,
640890.9060037555,643556.8904000000,,,,,,,
647140.8874826836,668625.9624000000,,,,,,,
752723.6470266597,716576.4607000001,,,,,,,
817648.1105708831,798951.8317000000,,,,,,,
843205.4174952290,898916.3784000000,,,,,,,
862754.6618948081,896886.0097000001,,,,,,,
842697.8746126652,653425.5865000000,,,,,,,
580425.9530928892,681558.4557000000,,,,,,,
673395.3377647339,670622.7601000000,,,,,,,
744036.0111181525,678721.5692000000,,,,,,,
766997.7489280479,804044.9006000001,,,,,,,
841671.1929889116,898070.4788000000,,,,,,,
856640.0869735294,853569.4161000000,,,,,,,
794170.0267215280,648443.9886000000,,,,,,,
575114.4098908082,652978.6008000000,,,,,,,
647958.4860729948,678187.3721000000,,,,,,,
754321.0787914407,655230.8534000000,,,,,,,
748584.0648731556,734918.0342000000,,,,,,,
781113.6197711283,931451.3879000000,,,,,,,
903542.6518814154,870681.4203999999,,,,,,,
822072.0773657912,679820.1429000000,,,,,,,
610403.4553118979,678597.3424000000,,,,,,,
678904.3356585754,734672.1946000000,,,,,,,
814760.1672252771,645415.7868999999,,,,,,,
743135.1004106593,813094.6050000000,,,,,,,
863105.2436286866,862373.9774000000,,,,,,,
841194.4056858026,876987.1794000000,,,,,,,
836309.8259748468,705733.1809000000,,,,,,,
652464.3934097774,704094.7544000000,,,,,,,
709805.2322393474,685948.1885000000,,,,,,,
770127.8915071263,671220.0659000000,,,,,,,
774316.4040961508,793530.3517999999,,,,,,,
848087.4312197004,872412.6416000000,,,,,,,
849583.3255672380,879146.8879000000,,,,,,,
836298.9135794817,674642.0878000000,,,,,,,
612482.9184823094,685515.4263000001,,,,,,,
684327.8605997470,664270.8186000000,,,,,,,
742733.2412878126,690016.1592000000,,,,,,,
784646.8586749450,765935.8368000000,,,,,,,
810573.4940722603,913234.6699000000,,,,,,,
878964.0848368178,951829.8692000000,,,,,,,
895353.2044070481,692892.2107000001,,,,,,,
611607.8874916859,717072.0176000000,,,,,,,
700018.5124837679,689323.0318999999,,,,,,,
757870.6461524855,702993.6357000000,,,,,,,
789758.3037884650,803778.7234000000,,,,,,,
843550.2654725801,903505.2092000000,,,,,,,
867337.9297661609,866381.2099000000,,,,,,,
815150.0288269873,705039.6200999999,,,,,,,
638322.7154439173,677430.7892000000,,,,,,,
676717.7929908074,674061.4668000001,,,,,,,
755311.0559798891,697059.2837000000,,,,,,,
799639.5999016280,855678.6158000000,,,,,,,
906595.6566700812,923755.6407000000,,,,,,,
894041.1812510411,946830.7874000000,,,,,,,
897041.2699388347,714012.5555000000,,,,,,,
648123.9015071592,683476.9763000000,,,,,,,
683499.5947704300,698462.4023000000,,,,,,,
784832.4570960639,717494.3726999999,,,,,,,
831577.8652150476,836297.1020000000,,,,,,,
896842.5582156398,884518.7465000000,,,,,,,
866870.4042401549,926707.9553000000,,,,,,,
891303.0674699163,679484.4362000000,,,,,,,
626347.1591102215,681985.3000000000,,,,,,,
690953.1621792202,707429.2160000000,,,,,,,
798782.9191250249,729495.3954000000,,,,,,,
833456.1583271789,824464.1165000000,,,,,,,
873375.4600686079,956296.9171000000,,,,,,,
924868.2942062203,948436.0599000000,,,,,,,
895463.0631415708,690247.3689999999,,,,,,,
617068.9490660178,732341.1490000000,,,,,,,
725796.9847885893,724934.6705000000,,,,,,,
800483.6002780402,714205.1078000000,,,,,,,
804424.7372944646,873777.9612000000,,,,,,,
914100.4094657419,925710.2165000000,,,,,,,
887921.0971686082,983285.8215000000,,,,,,,
925004.8238829147,749425.7225000000,,,,,,,
673590.6614330893,747772.4601000000,,,,,,,
734488.1707649053,747445.0638000000,,,,,,,
819918.9350810561,770443.9565000000,,,,,,,
861593.4163991280,831725.3826000000,,,,,,,
874839.5350132545,995180.4227999999,,,,,,,
963097.4895219768,978236.2185000000,,,,,,,
928351.3453447712,754479.4625000000,,,,,,,
683909.0411691518,739892.0484000000,,,,,,,
738265.2033846278,746824.9621000000,,,,,,,
830582.8358947698,724662.6814999999,,,,,,,
828541.8064740460,846094.7388000001,,,,,,,
901810.3112342920,969142.1651000000,,,,,,,
955320.6134306263,891589.7883000000,,,,,,,
858286.1340875388,725287.9702000000,,,,,,,
675711.0875075689,713773.9486999999,,,,,,,
730758.7735086152,721153.9666000000,,,,,,,
815529.2788852190,767695.4878999999,,,,,,,
876793.4235105464,889632.9193000000,,,,,,,
942105.7668194812,946545.6246000000,,,,,,,
916834.7545683160,991756.0527999999,,,,,,,
942516.3116508807,740894.9873000000,,,,,,,
672752.3476293168,715513.9660000000,,,,,,,
710690.1423778187,716052.9952000000,,,,,,,
797829.6016401172,728441.3903000000,,,,,,,
828687.6869669852,852441.4654000000,,,,,,,
900674.4068796323,900397.5851000000,,,,,,,
871078.2407208843,1024322.7709999999,,,,,,,
974813.4418557598,748478.6416000000,,,,,,,
676779.5089883322,741045.9243000000,,,,,,,
729350.1763066076,766045.4097000000,,,,,,,
842929.8489393023,772525.1738000000,,,,,,,
866590.2777314845,834663.2033000001,,,,,,,
879622.9737513800,997479.5506000000,,,,,,,
968564.3266144885,986424.8943000000,,,,,,,
939497.8525467577,761900.8832000000,,,,,,,
694024.8971128166,767371.6250999999,,,,,,,
767521.8904061990,879339.5864000000,,,,,,,
959542.3519710340,1126520.1059999999,,,,,,,
1205809.2963049305,1701411.7360000000,,,,,,,
1682143.7901635333,2539874.5049999999,,,,,,,
2352368.8422717405,2948207.2810000000,,,,,,,
2618735.7339305314,2210492.4449999998,,,,,,,
1779966.8899148484,701410.6195000000,,,,,,,
